District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Alappuzha,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,106,124,110,126,128,115,118,114,111,130,106,124,1412
Alappuzha,14.11,In-Patient Head Count at midnight,TOTAL,38745,38260,32051,50161,46898,37384,48576,44871,38785,49782,51410,53888,530811
Alappuzha,14.12.1,OPD attendance (All),TOTAL,403958,464359,606131,589365,532358,499598,580613,562546,592501,563470,563296,541171,6499366
Alappuzha,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,1124,1294,1388,1160,1098,1108,1253,1093,1147,1353,1122,1023,14163
Alappuzha,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,179,386,24,20,16,246,36,36,126,191,160,153,1573
Alappuzha,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,1142,2094,1922,2149,1761,2013,2091,1633,1482,1775,25911,1938,45911
Alappuzha,14.14.a,Number of patients given AYUSH treatment,TOTAL,0,0,0,0,0,0,0,0,0,0,1,0,1
Alappuzha,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,2235,2812,2040,2217,2046,1935,2654,1295,2520,2283,2229,2033,26299
Alappuzha,14.14.c,Number of Adolescents counselled,TOTAL,32,31,20,59,61,33,58,65,58,93,47,21,578
Alappuzha,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,18171,18494,21803,19666,18124,15780,15578,19269,19987,20381,19365,18758,225376
Alappuzha,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,153,178,217,72,147,138,126,182,159,96,156,184,1808
Alappuzha,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,1196,1557,1783,1955,1157,1595,1680,1917,1823,1268,1024,1604,18559
Alappuzha,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,6,96,3,5,2,1,4,3,5,1,2,2,130
Alappuzha,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,654,758,781,747,483,687,1273,1206,1156,581,629,910,9865
Alappuzha,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,1,3,1,2,1,0,0,0,0,0,1,0,9
Alappuzha,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,1398,1189,1112,1280,1533,1107,1530,1327,1165,1366,1200,1716,15923
Alappuzha,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,0,0,0,1,0,0,0,0,2,0,0,0,3
Alappuzha,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,3248,3504,3676,3982,3173,3389,4483,4450,4144,3215,2853,4230,44347
Alappuzha,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,7,99,4,8,3,1,4,3,7,1,3,2,142
Alappuzha,15.2,Number of Widal tests conducted,Number tested,480,463,1065,774,665,539,619,719,809,717,837,584,8271
Alappuzha,15.3.a,Number of VDRL tests conducted on males,Number tested,371,553,382,356,668,183,512,574,388,448,753,466,5654
Alappuzha,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,74,78,66,55,70,184,168,235,322,205,144,125,1726
Alappuzha,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1024,774,729,640,808,623,774,914,982,796,971,1131,10166
Alappuzha,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,1469,1405,1177,1051,1546,990,1454,1723,1692,1449,1868,1722,17546
Alappuzha,15.4.1,Number of blood smears examined for Malaria,TOTAL,8043,8959,12315,9723,10162,22690,9604,10412,10385,7845,8373,10186,128697
Alappuzha,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,1,2,9,4,7,2,3,0,3,1,2,1,35
Alappuzha,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,0,0,0,0,1,0,0,0,0,0,0,1
Alappuzha,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,16980,14820,6620,14340,18620,12500,7330,14450,7390,28810,NA,NA,141860
Alappuzha,16.1.1,Stock position of DPT vaccines,2. Stocks Received,10000,0,15000,10000,0,0,15000,0,25250,2250,NA,NA,77500
Alappuzha,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0
Alappuzha,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,12160,8200,7280,5720,6120,5170,7880,7060,3830,3440,NA,NA,66860
Alappuzha,16.1.1,Stock position of DPT vaccines,5. Total Stock,14820,6620,14340,18620,12500,7330,14450,7390,28810,27620,0,0,152500
Alappuzha,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,12580,25400,18040,20960,25100,17910,11680,15200,7830,23680,NA,NA,178380
Alappuzha,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,20000,NA,10000,10000,NA,NA,12000,0,21000,0,NA,NA,73000
Alappuzha,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0
Alappuzha,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,7180,7360,7080,5860,7190,6230,8480,7370,5150,4020,NA,NA,65920
Alappuzha,16.1.1A,Stock Position of Pentavalent,5. Total Stock,25400,18040,20960,25100,17910,11680,15200,7830,23680,19660,0,0,185460
Alappuzha,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,26420,44860,30720,37060,42660,26280,11640,22520,4500,18580,NA,NA,265240
Alappuzha,16.1.2,Stock position of OPV vaccines,2. Stocks Received,30000,0,20000,20000,0,0,30000,0,30000,191960,NA,NA,321960
Alappuzha,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0
Alappuzha,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,11560,14140,13660,14400,16380,14640,19120,18020,15920,200840,NA,NA,338680
Alappuzha,16.1.2,Stock position of OPV vaccines,5. Total Stock,44860,30720,37060,42660,26280,11640,22520,4500,18580,9700,0,0,248520
Alappuzha,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,25980,19800,10020,29830,40430,29820,17070,33980,22310,47450,NA,NA,276690
Alappuzha,16.1.3,Stock position of TT vaccines,2. Stocks Received,0,0,29000,20000,0,0,32000,0,30000,0,NA,NA,111000
Alappuzha,16.1.3,Stock position of TT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.3,Stock position of TT vaccines,4. Stock Distributed,6180,9780,9190,9400,10610,12750,15090,11670,4830,36620,NA,NA,126120
Alappuzha,16.1.3,Stock position of TT vaccines,5. Total Stock,19800,10020,29830,40430,29820,17070,33980,22310,47480,10830,0,0,261570
Alappuzha,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.4,Stock position of DT vaccines,2. Stocks Received,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.4,Stock position of DT vaccines,4. Stock Distributed,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,7030,8830,6440,7760,15330,13060,11170,18510,16210,14090,NA,NA,118430
Alappuzha,16.1.5,Stock position of BCG vaccines,2. Stocks Received,5000,0,3000,10000,0,0,10000,0,NA,0,NA,NA,28000
Alappuzha,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,3200,2390,1680,2430,2270,1890,2660,2300,2120,950,NA,NA,21890
Alappuzha,16.1.5,Stock position of BCG vaccines,5. Total Stock,8830,6440,7760,15330,13060,11170,18510,16210,14090,13140,0,0,124540
Alappuzha,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,5760,6695,2380,13065,14365,11015,7600,8940,5000,18075,NA,NA,92895
Alappuzha,16.1.6,Stock position of Measles vaccines,2. Stocks Received,5000,0,15000,5000,0,0,5000,0,15000,0,NA,NA,45000
Alappuzha,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,4065,4315,4315,3700,3350,3415,3660,3940,1925,2780,NA,NA,35465
Alappuzha,16.1.6,Stock position of Measles vaccines,5. Total Stock,6695,2380,13065,14365,11015,7600,8940,5000,18075,15295,0,0,102430
Alappuzha,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,23325,16320,11885,5940,16855,12205,6255,14105,7565,11215,NA,NA,125670
Alappuzha,16.1.7,Stock position of JE vaccines,2. Stocks Received,0,0,0,14000,0,0,14000,0,8000,0,NA,NA,36000
Alappuzha,16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.7,Stock position of JE vaccines,4. Stock Distributed,7005,4435,5945,3085,4650,5950,6150,6540,4350,2250,NA,NA,50360
Alappuzha,16.1.7,Stock position of JE vaccines,5. Total Stock,16320,11885,5940,16855,12205,6255,14105,7565,11215,8965,0,0,111310
Alappuzha,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,2260,6810,5460,4610,3560,2080,1630,3180,2330,1680,NA,NA,33600
Alappuzha,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,5000,0,0,0,0,0,3000,0,NA,1200,NA,NA,9200
Alappuzha,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,450,1350,850,1050,1480,450,1450,850,650,550,NA,NA,9130
Alappuzha,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,6810,5460,4610,3560,2080,1630,3180,2330,1680,2330,0,0,33670
Alappuzha,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,7655,7455,7145,6870,6520,6320,6120,5770,5470,5370,NA,NA,64695
Alappuzha,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,200,310,275,350,200,200,350,300,100,210,NA,NA,2495
Alappuzha,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,7455,7145,6870,6520,6320,6120,5770,5470,5370,5160,0,0,62200
Alappuzha,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,132000,54000,42000,36000,36000,257760,217440,192240,151920,121920,NA,NA,1241280
Alappuzha,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,78000,12000,6000,0,0,40320,25200,40320,30000,21120,NA,NA,252960
Alappuzha,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,54000,42000,36000,36000,36000,217440,192240,151920,121920,100800,0,0,988320
Alappuzha,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,4600,3200,1200,1100,500,500,400,9400,6500,6400,NA,NA,33800
Alappuzha,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,0,12000,0,NA,0,NA,NA,12000
Alappuzha,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,1400,2000,100,600,0,100,3000,2900,100,600,NA,NA,10800
Alappuzha,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,3200,1200,1100,500,500,400,9400,6500,6400,5800,0,0,35000
Alappuzha,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0
Alappuzha,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0
Alappuzha,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0
Alappuzha,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0
Alappuzha,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,100,0,200,300,100,200,300,300,200,200,NA,NA,1900
Alappuzha,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,0,200,200,0,200,300,0,0,NA,0,NA,NA,900
Alappuzha,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,NA,0,NA,NA,0
Alappuzha,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,100,0,100,200,100,200,0,100,0,100,NA,NA,900
Alappuzha,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,200,300,100,200,300,300,200,200,100,0,0,1900
Alappuzha,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.02,Stock Position of Gloves,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.02,Stock Position of Gloves,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.02,Stock Position of Gloves,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alappuzha,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0
Alappuzha,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0
Alappuzha,16.3.07,Stock Position of IFA Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Alappuzha,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0
Alappuzha,16.3.10,Stock Position of Vitamin A solution,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
