District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Araria,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,14,8,11,3,11,8,9,13,5,10,5,5,102
Araria,14.11,In-Patient Head Count at midnight,TOTAL,4902,3948,5381,4285,6564,8241,6632,5715,5766,5809,5701,4206,67150
Araria,14.12.1,OPD attendance (All),TOTAL,147576,131415,125478,129030,148616,166334,140325,123303,121070,123748,138934,145696,1641525
Araria,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,966,703,30,418,112,364,693,480,1745,1402,1512,539,8964
Araria,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,2,2,0,0,8,12,19,13,16,23,6,6,107
Araria,14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,1659,1764,1800,1344,3050,3062,2073,1818,1642,1242,1492,1355,22301
Araria,14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,14.14.a,Number of patients given AYUSH treatment,TOTAL,18159,16998,16508,15891,15044,20742,21419,14622,15234,15952,17368,17165,205102
Araria,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,1668,1348,1636,1508,1691,2182,2067,1880,1605,1417,2262,2563,21827
Araria,14.14.c,Number of Adolescents counselled,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,5515,4903,5841,3866,6792,3779,3011,2723,2983,3164,3197,3353,49127
Araria,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,1261,587,1026,433,426,413,170,123,117,98,91,76,4821
Araria,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,847,356,406,471,834,1446,366,417,344,783,790,616,7676
Araria,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,5,38,12,4,9,7,4,2,4,0,2,0,87
Araria,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,1276,421,594,793,932,970,637,541,883,908,983,681,9619
Araria,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,4,4,5,0,4,3,7,4,2,2,2,2,39
Araria,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,2149,1603,1927,1606,1451,2035,1575,1237,1505,1843,2116,2138,21185
Araria,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,2,0,1,1,2,31,0,1,2,17,0,0,57
Araria,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,4272,2380,2927,2870,3217,4451,2578,2195,2732,3534,3889,3435,38480
Araria,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,11,42,18,5,15,41,11,7,8,19,4,2,183
Araria,15.2,Number of Widal tests conducted,Number tested,1880,833,250,214,2261,2417,1218,984,598,489,398,0,11542
Araria,15.3.a,Number of VDRL tests conducted on males,Number tested,6,1,42,3,20,4,3,8,7,487,2,2,585
Araria,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,102,94,238,79,194,94,50,29,63,3,6,4,956
Araria,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,78,40,71,66,483,534,57,51,302,56,548,371,2657
Araria,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,186,135,351,148,697,632,110,88,372,546,556,377,4198
Araria,15.4.1,Number of blood smears examined for Malaria,TOTAL,749,602,1024,527,1326,699,661,536,374,241,237,173,7149
Araria,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,2,18,2,5,4,0,0,0,0,0,0,0,31
Araria,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,0,4,2,4,0,0,0,0,0,0,0,10
Araria,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700
Araria,16.1.1,Stock position of DPT vaccines,2. Stocks Received,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093
Araria,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850
Araria,16.1.1,Stock position of DPT vaccines,5. Total Stock,1943,0,0,0,0,0,0,0,0,0,0,0,1943
Araria,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450
Araria,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,2550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550
Araria,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550
Araria,16.1.1A,Stock Position of Pentavalent,5. Total Stock,1450,0,0,0,0,0,0,0,0,0,0,0,1450
Araria,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
Araria,16.1.2,Stock position of OPV vaccines,2. Stocks Received,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
Araria,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080
Araria,16.1.2,Stock position of OPV vaccines,5. Total Stock,50,0,0,0,0,0,0,0,0,0,0,0,50
Araria,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280
Araria,16.1.3,Stock position of TT vaccines,2. Stocks Received,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500
Araria,16.1.3,Stock position of TT vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.3,Stock position of TT vaccines,4. Stock Distributed,1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430
Araria,16.1.3,Stock position of TT vaccines,5. Total Stock,1350,0,0,0,0,0,0,0,0,0,0,0,1350
Araria,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.1.4,Stock position of DT vaccines,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.1.4,Stock position of DT vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.1.4,Stock position of DT vaccines,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900
Araria,16.1.5,Stock position of BCG vaccines,2. Stocks Received,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500
Araria,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750
Araria,16.1.5,Stock position of BCG vaccines,5. Total Stock,1650,0,0,0,0,0,0,0,0,0,0,0,1650
Araria,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300
Araria,16.1.6,Stock position of Measles vaccines,2. Stocks Received,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300
Araria,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200
Araria,16.1.6,Stock position of Measles vaccines,5. Total Stock,400,0,0,0,0,0,0,0,0,0,0,0,400
Araria,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700
Araria,16.1.7,Stock position of JE vaccines,2. Stocks Received,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
Araria,16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.7,Stock position of JE vaccines,4. Stock Distributed,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700
Araria,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200
Araria,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800
Araria,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Araria,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300
Araria,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,700,0,0,0,0,0,0,0,0,0,0,0,700
Araria,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.02,Stock Position of Gloves,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.02,Stock Position of Gloves,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.02,Stock Position of Gloves,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.07,Stock Position of IFA Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.10,Stock Position of Vitamin A solution,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Araria,16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.11,Stock of ORS (New WHO formulation),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.11,Stock of ORS (New WHO formulation),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.11,Stock of ORS (New WHO formulation),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araria,16.3.11,Stock of ORS (New WHO formulation),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
