District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Ahmednagar,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,1193,1336,1315,1067,1198,1188,1029,882,880,839,867,911,12705
Ahmednagar,14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,3411,3674,3860,3237,3697,3393,3056,2090,2211,2188,1882,2428,35127
Ahmednagar,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,1219,1340,1144,1135,1221,1140,1043,787,858,687,734,860,12168
Ahmednagar,14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,6450,7845,6998,6124,6389,6150,5474,4576,4484,4279,4863,4609,68241
Ahmednagar,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,2412,2676,2459,2202,2419,2328,2072,1669,1738,1526,1601,1771,24873
Ahmednagar,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,9861,11519,10858,9361,10086,9543,8530,6666,6695,6467,6745,7037,103368
Ahmednagar,14.10.2.a,Number of death cases of Inpatient males,TOTAL,60,58,44,60,60,56,67,67,65,51,54,51,693
Ahmednagar,14.10.2.b,Number of death cases of Inpatient females,TOTAL,52,26,23,31,45,33,38,28,40,29,22,35,402
Ahmednagar,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,112,84,67,91,105,89,105,95,105,80,76,86,1095
Ahmednagar,14.11,In-Patient Head Count at midnight,TOTAL,15767,16520,15255,16052,18039,17952,17809,15468,15895,13237,14812,15721,192527
Ahmednagar,14.12.1,OPD attendance (All),TOTAL,213206,227253,253054,331210,346134,330173,282382,247759,262180,244662,249308,255026,3242347
Ahmednagar,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,506,681,597,567,649,402,495,512,538,765,669,400,6781
Ahmednagar,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,9,19,23,3,5,4,1,8,7,32,6,10,127
Ahmednagar,14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,43,32,74,48,30,32,18,57,93,52,54,58,591
Ahmednagar,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,809,873,795,624,577,543,563,952,672,551,612,627,8198
Ahmednagar,14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
Ahmednagar,14.14.a,Number of patients given AYUSH treatment,TOTAL,6912,9167,8767,9213,10202,7661,8275,10516,10334,8868,10138,9873,109926
Ahmednagar,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,586,405,584,702,754,528,98,815,852,401,595,935,7255
Ahmednagar,14.14.c,Number of Adolescents counselled,TOTAL,1985,1457,2011,2413,2708,2438,2419,1790,1823,2045,1978,1551,24618
Ahmednagar,15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,20222,21729,21079,22373,30724,31291,29433,25527,27617,26166,22178,22373,300712
Ahmednagar,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,20514,21035,20765,21816,23199,24567,21254,18645,21831,21703,20387,23305,259021
Ahmednagar,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,292,410,352,358,303,306,758,279,278,244,336,354,4270
Ahmednagar,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,2257,2417,2671,3143,3559,2608,2498,2350,2901,3363,2106,2432,32305
Ahmednagar,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,36,32,41,33,102,28,16,28,27,98,24,25,490
Ahmednagar,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,2253,3283,2587,2373,2405,2178,1782,2141,2199,2462,1987,2232,27882
Ahmednagar,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,23,31,44,31,28,18,21,19,15,20,23,30,303
Ahmednagar,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,3187,4180,4436,4895,4839,4389,3695,3709,4000,4493,4454,4190,50467
Ahmednagar,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,3,0,2,1,0,10,5,0,8,2,0,3,34
Ahmednagar,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,7697,9880,9694,10411,10803,9175,7975,8200,9100,10318,8547,8854,110654
Ahmednagar,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,62,63,87,65,130,56,42,47,50,120,47,58,827
Ahmednagar,15.2,Number of Widal tests conducted,Number tested,460,649,705,692,513,432,476,847,573,605,745,765,7462
Ahmednagar,15.3.a,Number of VDRL tests conducted on males,Number tested,393,432,414,336,447,409,599,30,417,587,363,315,4742
Ahmednagar,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,596,591,588,290,684,733,783,1003,834,557,302,634,7595
Ahmednagar,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1281,2373,2439,2098,2133,2007,1883,1669,1607,1862,1805,1974,23131
Ahmednagar,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,2270,3396,3441,2724,3264,3149,3265,2702,2858,3006,2470,2923,35468
Ahmednagar,15.4.1,Number of blood smears examined for Malaria,TOTAL,32385,33665,40075,46025,48252,46901,36890,36518,39700,36430,36844,54594,488279
Ahmednagar,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,2,1,3,2,5,0,3,1,0,0,0,0,17
Ahmednagar,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,1
Ahmednagar,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,35750,21200,44900,0,10000,0,0,0,1800,7750,800,700,122900
Ahmednagar,16.1.1,Stock position of DPT vaccines,2. Stocks Received,0,30000,0,10000,0,0,10000,17500,20000,17500,0,0,105000
Ahmednagar,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,14550,6300,44900,0,10000,0,10000,15700,14050,24450,100,100,140150
Ahmednagar,16.1.1,Stock position of DPT vaccines,5. Total Stock,21200,44900,0,10000,0,0,0,1800,7750,800,700,600,87750
Ahmednagar,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,22450,8920,8090,20280,22710,6590,11310,5260,27260,2480,23790,21700,180840
Ahmednagar,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,11520,0,28800,18910,0,24400,15840,43200,28800,46080,0,6110,223660
Ahmednagar,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,25050,830,16610,16480,16120,19680,21890,21200,53580,24770,2090,21850,240150
Ahmednagar,16.1.1A,Stock Position of Pentavalent,5. Total Stock,8920,8090,20280,22710,6590,11310,5260,27260,2480,23790,21700,5960,164350
Ahmednagar,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,9760,1870,34070,70000,81560,44260,20100,14200,83840,26140,14500,12900,413200
Ahmednagar,16.1.2,Stock position of OPV vaccines,2. Stocks Received,30240,34000,79650,66660,0,20000,40000,100000,0,570000,0,570000,1510550
Ahmednagar,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,38130,1800,43720,55100,37300,44160,45900,30360,57700,581640,1600,551460,1488870
Ahmednagar,16.1.2,Stock position of OPV vaccines,5. Total Stock,1870,34070,70000,81560,44260,20100,14200,83840,26140,14500,12900,31440,434880
Ahmednagar,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,33050,16810,34070,30000,53040,1910,3480,1960,35160,9160,6610,5010,230260
Ahmednagar,16.1.3,Stock position of TT vaccines,2. Stocks Received,0,20000,30000,54740,0,40000,30000,55000,30000,30000,0,27000,316740
Ahmednagar,16.1.3,Stock position of TT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.3,Stock position of TT vaccines,4. Stock Distributed,16240,2740,34070,31700,51130,38430,31520,21800,56000,32550,1600,20000,337780
Ahmednagar,16.1.3,Stock position of TT vaccines,5. Total Stock,16810,34070,30000,53040,1910,3480,1960,35160,9160,6610,5010,12010,209220
Ahmednagar,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.4,Stock position of DT vaccines,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.4,Stock position of DT vaccines,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,5850,724,20100,13100,22220,5540,3740,40,17040,9440,2190,1990,101974
Ahmednagar,16.1.5,Stock position of BCG vaccines,2. Stocks Received,5000,20026,20000,26620,0,15000,15000,33000,14000,10000,0,39000,197646
Ahmednagar,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,10126,650,27000,17500,16680,16800,18700,16000,21600,17250,200,19210,181716
Ahmednagar,16.1.5,Stock position of BCG vaccines,5. Total Stock,724,20100,13100,22220,5540,3740,40,17040,9440,2190,1990,21780,117904
Ahmednagar,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,9200,2350,25250,27150,16120,3150,6750,4080,16230,380,3640,2290,116590
Ahmednagar,16.1.6,Stock position of Measles vaccines,2. Stocks Received,5000,25000,20000,5670,0,20000,15000,25000,10000,20000,0,15000,160670
Ahmednagar,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,11850,2100,18100,16700,12970,16400,17670,12850,25850,16740,1350,17035,169615
Ahmednagar,16.1.6,Stock position of Measles vaccines,5. Total Stock,2350,25250,27150,16120,3150,6750,4080,16230,380,3640,2290,255,107645
Ahmednagar,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.7,Stock position of JE vaccines,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.7,Stock position of JE vaccines,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,29950,23050,22250,19950,15900,14900,23370,23350,21130,18320,16030,15030,243230
Ahmednagar,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,0,0,20700,0,0,10500,0,0,0,0,0,0,31200
Ahmednagar,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,6900,800,23000,4050,1000,2030,20,2220,2810,2290,1000,3380,49500
Ahmednagar,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,23050,22250,19950,15900,14900,23370,23350,21130,18320,16030,15030,11650,224930
Ahmednagar,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,5650,4650,3650,1850,200,0,5976,1576,3476,3026,2676,726,33456
Ahmednagar,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,6576,0,2400,0,0,0,0,8976
Ahmednagar,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,1000,1000,1800,1650,200,600,4400,500,450,350,1950,600,14500
Ahmednagar,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,4650,3650,1850,200,0,5976,1576,3476,3026,2676,726,126,27932
Ahmednagar,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,143800,128680,204400,340800,174750,118050,299850,100050,494550,547200,526950,417600,3496680
Ahmednagar,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,0,132600,305400,0,0,238500,0,426900,68850,0,0,0,1172250
Ahmednagar,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,15120,56880,169000,166050,56700,56700,199800,32400,16200,20250,109350,74250,972700
Ahmednagar,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,128680,204400,340800,174750,118050,299850,100050,494550,547200,526950,417600,343350,3696230
Ahmednagar,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,0,0,20580,63180,40380,31380,87760,28960,63890,75290,71690,44690,527800
Ahmednagar,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,0,26580,66000,0,0,70180,0,39730,15000,0,0,0,217490
Ahmednagar,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,0,6000,23400,22800,9000,13800,58800,4800,3600,3600,27000,15000,187800
Ahmednagar,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,0,20580,63180,40380,31380,87760,28960,63890,75290,71690,44690,29690,557490
Ahmednagar,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,850,850,0,0,0,0,4160,1810,1560,7060,6660,4760,27710
Ahmednagar,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,4360,0,0,6000,0,0,0,10360
Ahmednagar,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,0,850,0,0,0,200,2350,250,500,400,1900,1100,7550
Ahmednagar,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,850,0,0,0,0,4160,1810,1560,7060,6660,4760,3660,30520
Ahmednagar,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,0,3750,450,850,200,1300,1000,300,1750,1550,1350,600,13100
Ahmednagar,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,3750,0,2000,0,1600,0,0,2000,0,0,0,0,9350
Ahmednagar,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,0,3300,1600,650,500,300,700,550,200,200,750,350,9100
Ahmednagar,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,3750,450,850,200,1300,1000,300,1750,1550,1350,600,250,13350
Ahmednagar,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,7430,6190,5290,1730,1130,680,13322,13322,11592,10341,8111,13722,92860
Ahmednagar,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,0,0,0,0,0,13322,0,0,0,0,6761,0,20083
Ahmednagar,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,1240,900,3560,600,450,680,0,1730,1251,2230,1150,742,14533
Ahmednagar,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,6190,5290,1730,1130,680,13322,13322,11592,10341,8111,13722,12980,98410
Ahmednagar,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.02,Stock Position of Gloves,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.02,Stock Position of Gloves,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.02,Stock Position of Gloves,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,19000,19000
Ahmednagar,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,19000,19000
Ahmednagar,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmednagar,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,0,0,4469806,2094806,1620000,1320000,6334956,5914856,5344856,4709856,3339856,2709556,37858548
Ahmednagar,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,0,5439956,0,NA,0,5439956,0,0,0,0,0,0,10879912
